Time: 2021-06-09T13:36:59.420Z , Type: MidPrice , Price: 1002.0
Time: 2021-06-09T13:36:59.620Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 100.0
Time: 2021-06-09T13:38:26.863Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 900.0
Time: 2021-06-09T13:38:26.864Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:26.865Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 100.0
Time: 2021-06-09T13:38:26.866Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 200.0
Time: 2021-06-09T13:38:26.867Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 300.0
Time: 2021-06-09T13:38:26.868Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 400.0
Time: 2021-06-09T13:38:26.868Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 500.0
Time: 2021-06-09T13:38:26.869Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 600.0
Time: 2021-06-09T13:38:26.870Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 700.0
Time: 2021-06-09T13:38:26.871Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 800.0
Time: 2021-06-09T13:38:26.872Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 900.0
Time: 2021-06-09T13:38:26.873Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:27.874Z , Type: MidPrice , Price: 1013.0
Time: 2021-06-09T13:38:27.874Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:38:27.874Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:27.878Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 300.0
Time: 2021-06-09T13:38:27.879Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 400.0
Time: 2021-06-09T13:38:27.880Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 500.0
Time: 2021-06-09T13:38:27.881Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 600.0
Time: 2021-06-09T13:38:27.881Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 700.0
Time: 2021-06-09T13:38:27.882Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 800.0
Time: 2021-06-09T13:38:27.883Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 900.0
Time: 2021-06-09T13:38:27.884Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:27.885Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:38:27.886Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 200.0
Time: 2021-06-09T13:38:27.887Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 300.0
Time: 2021-06-09T13:38:27.888Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:38:27.889Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 500.0
Time: 2021-06-09T13:38:27.891Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 600.0
Time: 2021-06-09T13:38:27.891Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 700.0
Time: 2021-06-09T13:38:27.892Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 800.0
Time: 2021-06-09T13:38:27.893Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 900.0
Time: 2021-06-09T13:38:27.895Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:28.549Z , Type: RFQ , BuyOrSell: buy , Quantity: 572.0 , Price Response: 1008.0
Time: 2021-06-09T13:38:28.911Z , Type: MidPrice , Price: 1014.0
Time: 2021-06-09T13:38:28.911Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 100.0
Time: 2021-06-09T13:38:28.911Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 200.0
Time: 2021-06-09T13:38:28.913Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 300.0
Time: 2021-06-09T13:38:28.914Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 400.0
Time: 2021-06-09T13:38:28.915Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 500.0
Time: 2021-06-09T13:38:28.916Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 600.0
Time: 2021-06-09T13:38:28.917Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 700.0
Time: 2021-06-09T13:38:28.918Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 800.0
Time: 2021-06-09T13:38:28.919Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 900.0
Time: 2021-06-09T13:38:28.920Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:28.920Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 100.0
Time: 2021-06-09T13:38:28.921Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 200.0
Time: 2021-06-09T13:38:28.922Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 300.0
Time: 2021-06-09T13:38:28.923Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 400.0
Time: 2021-06-09T13:38:28.924Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 500.0
Time: 2021-06-09T13:38:28.924Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 600.0
Time: 2021-06-09T13:38:28.926Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 700.0
Time: 2021-06-09T13:38:28.927Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 800.0
Time: 2021-06-09T13:38:28.927Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 900.0
Time: 2021-06-09T13:38:28.928Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:29.931Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:38:29.931Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:29.931Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:38:29.934Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:38:29.935Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:38:29.936Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:38:29.937Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:38:29.937Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:38:29.938Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:38:29.939Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:38:29.940Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:29.941Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:29.942Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:29.942Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:38:29.943Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:38:29.944Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:38:29.945Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:38:29.946Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:38:29.947Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:38:29.948Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:38:29.949Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:30.952Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:38:30.952Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:30.952Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:38:30.954Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:38:30.955Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:38:30.956Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:38:30.957Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:38:30.958Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:38:30.959Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:38:30.959Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:38:30.960Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:30.961Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:30.962Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:30.963Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:38:30.963Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:38:30.964Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:38:30.965Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:38:30.966Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:38:30.966Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:38:30.967Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:38:30.968Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:31.977Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:38:31.977Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:31.979Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:38:31.980Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:38:31.981Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:38:31.982Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:38:31.982Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:38:31.983Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:38:31.984Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:38:31.985Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:38:31.986Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:31.987Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:31.987Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:31.988Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:38:31.989Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:38:31.990Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:38:31.991Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:38:31.992Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:38:31.993Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:38:31.994Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:38:31.994Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:32.997Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:38:32.997Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:32.997Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:38:32.999Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:38:33Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:38:33.001Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:38:33.002Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:38:33.003Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:38:33.004Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:38:33.005Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:38:33.006Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:33.006Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:33.007Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:33.008Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:38:33.009Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:38:33.010Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:38:33.011Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:38:33.011Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:38:33.012Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:38:33.013Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:38:33.014Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:34.015Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:38:34.015Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:34.015Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:38:34.017Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:38:34.018Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:38:34.019Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:38:34.020Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:38:34.021Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:38:34.022Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:38:34.023Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:38:34.024Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:34.024Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:34.025Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:34.026Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:38:34.027Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:38:34.028Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:38:34.030Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:38:34.030Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:38:34.031Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:38:34.032Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:38:34.033Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:35.035Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:38:35.037Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:35.037Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:38:35.037Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:38:35.039Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:38:35.040Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:38:35.041Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:38:35.042Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:38:35.042Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:38:35.043Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:38:35.044Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:35.045Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:35.046Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:35.047Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:38:35.047Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:38:35.048Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:38:35.049Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:38:35.050Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:38:35.051Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:38:35.052Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:38:35.053Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:36.069Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:38:36.069Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:36.069Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:38:36.071Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:38:36.072Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:38:36.073Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:38:36.074Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:38:36.075Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:38:36.076Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:38:36.077Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:38:36.078Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:36.078Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:38:36.079Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:38:36.080Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:38:36.081Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:38:36.082Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:38:36.083Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:38:36.083Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:38:36.084Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:38:36.084Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:38:36.084Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:36.562Z , Type: RFQ , BuyOrSell: buy , Quantity: 852.0 , Price Response: 1007.0
Time: 2021-06-09T13:38:37.090Z , Type: MidPrice , Price: 1016.0
Time: 2021-06-09T13:38:37.091Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 100.0
Time: 2021-06-09T13:38:37.091Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 200.0
Time: 2021-06-09T13:38:37.092Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 300.0
Time: 2021-06-09T13:38:37.093Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 400.0
Time: 2021-06-09T13:38:37.094Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 500.0
Time: 2021-06-09T13:38:37.095Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 600.0
Time: 2021-06-09T13:38:37.096Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 700.0
Time: 2021-06-09T13:38:37.096Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 800.0
Time: 2021-06-09T13:38:37.097Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 900.0
Time: 2021-06-09T13:38:37.098Z , Type: Pricing , BuyOrSell: sell , Price: 1025.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:37.099Z , Type: Pricing , BuyOrSell: buy , Price: 1016.0 , Quantity: 100.0
Time: 2021-06-09T13:38:37.100Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 200.0
Time: 2021-06-09T13:38:37.101Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 300.0
Time: 2021-06-09T13:38:37.101Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 400.0
Time: 2021-06-09T13:38:37.102Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 500.0
Time: 2021-06-09T13:38:37.103Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 600.0
Time: 2021-06-09T13:38:37.104Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 700.0
Time: 2021-06-09T13:38:37.104Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 800.0
Time: 2021-06-09T13:38:37.105Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 900.0
Time: 2021-06-09T13:38:37.106Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 1000.0
Time: 2021-06-09T13:38:38.120Z , Type: MidPrice , Price: 1016.0
Time: 2021-06-09T13:38:38.120Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 100.0
Time: 2021-06-09T13:38:38.120Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 200.0
Time: 2021-06-09T13:38:38.123Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 300.0
Time: 2021-06-09T13:38:38.124Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 400.0
Time: 2021-06-09T13:38:38.124Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 500.0
